lf_reserves_up_ba,stage_id,timepoint,lf_reserves_up_mw
CAISO,1,20453306,5633
CAISO,1,20453307,5947
CAISO,1,20453308,8801
CAISO,1,20453309,10834
CAISO,1,20453310,7583
CAISO,1,20453311,5431
CAISO,1,20453312,5401
CAISO,1,20453313,5888
CAISO,1,20453314,7761
CAISO,1,20453315,10499
CAISO,1,20453316,11057
CAISO,1,20453317,8743
CAISO,1,20453318,6457
CAISO,1,20453319,5596
CAISO,1,20453320,4093
CAISO,1,20453321,2854
CAISO,1,20453322,2708
CAISO,1,20453323,2898
CAISO,1,20453324,2955
CAISO,1,20453401,3239
CAISO,1,20453402,2895
CAISO,1,20453403,2703
CAISO,1,20453404,2994
CAISO,1,20453405,4510
CAISO,1,20453406,5633
CAISO,1,20453407,5947
CAISO,1,20453408,8801
CAISO,1,20453409,10834
CAISO,1,20453410,7583
CAISO,1,20453411,5431
CAISO,1,20453412,5401
CAISO,1,20453413,5888
CAISO,1,20453414,7761
CAISO,1,20453415,10499
CAISO,1,20453416,11057
CAISO,1,20453417,8743
CAISO,1,20453418,6457
CAISO,1,20453419,5596
CAISO,1,20453420,4093
CAISO,1,20453421,2854
CAISO,1,20453422,2708
CAISO,1,20453423,2898
CAISO,1,20453424,2955
CAISO,1,20453501,2885
CAISO,1,20453502,3051
CAISO,1,20453503,3341
CAISO,1,20453504,3392
CAISO,1,20453505,5644
CAISO,1,20453506,6865
CAISO,1,20453507,7909
CAISO,1,20453508,7880
CAISO,1,20453509,6143
CAISO,1,20453510,4238
CAISO,1,20453511,4904
CAISO,1,20453512,4815
CAISO,1,20453513,5687
CAISO,1,20453514,6971
CAISO,1,20453515,8103
CAISO,1,20453516,5272
CAISO,1,20453517,4097
CAISO,1,20453518,6021
CAISO,1,20453519,6519
CAISO,1,20453520,4468
CAISO,1,20453521,2851
CAISO,1,20453522,2651
CAISO,1,20453523,2874
CAISO,1,20453524,2895
CAISO,1,20453601,2885
CAISO,1,20453602,3051
CAISO,1,20453603,3341
CAISO,1,20453604,3392
CAISO,1,20453605,5644
CAISO,1,20453606,6865
CAISO,1,20453607,7909
CAISO,1,20453608,7880
CAISO,1,20453609,6143
CAISO,1,20453610,4238
CAISO,1,20453611,4904
CAISO,1,20453612,4815
CAISO,1,20453613,5687
CAISO,1,20453614,6971
CAISO,1,20453615,8103
CAISO,1,20453616,5272
CAISO,1,20453617,4097
CAISO,1,20453618,6021
CAISO,1,20453619,6519
CAISO,1,20453620,4468
CAISO,1,20453621,2851
CAISO,1,20453622,2651
CAISO,1,20453623,2874
CAISO,1,20453624,2895
CAISO,1,20453701,2754
CAISO,1,20453702,2904
CAISO,1,20453703,2550
CAISO,1,20453704,2440
CAISO,1,20453705,2980
CAISO,1,20453706,5442
CAISO,1,20453707,6161
CAISO,1,20453708,7407
CAISO,1,20453709,9149
CAISO,1,20453710,7896
CAISO,1,20453711,4704
CAISO,1,20453712,3263
CAISO,1,20453713,5676
CAISO,1,20453714,7281
CAISO,1,20453715,10106
CAISO,1,20453716,11301
CAISO,1,20453717,7303
CAISO,1,20453718,6816
CAISO,1,20453719,3966
CAISO,1,20453720,2474
CAISO,1,20453721,2330
CAISO,1,20453722,2537
CAISO,1,20453723,2387
CAISO,1,20453724,2460
